Key,Text,split
12073,Religious leaders advocate for peace among people.,train
12074,My grandfather is a retired bishop.,train
12075,The swearing-in ceremony is live on television.,train
12076,Who killed the martyrs?,test
12077,His parents were of the Christian faith.,train
12078,Mining activity is a threat to the environment.,train
12079,What is required to carry out mining activities?,train
12080,Water supply has been properly regulated by the government.,train
12081,It is human to eat and drink.,train
12082,The story is to be continued.,train
12083,My daughter fears caterpillars.,train
12084,Today's news was annoying.,dev
12085,Some government programs are in place to assist the youths.,train
12086,Commercial agriculture is a source of income.,train
12087,Several projects have been put in place to skill the youths.,train
12088,Pilgrims from all parts of the country visit Namugongo on martyrs day.,train
12089,Boda Bodas is a faster means of transport compared to vehicles.,train
12090,Her father is a Ugandan while her mother is Dutch.,train
12091,"Some people are discriminated against based on age, race, gender, or disability.",train
12092,I always prepare ahead of time.,train
12093,When is martyrs' day celebrated?,train
12094,The final wedding preparations are today.,train
12095,Tourists come to visit the Namugongo martyrs shrines.,train
12096,He is a boda-boda rider.,train
12097,"Every third of June, thousands of people visit the Namugongo shrines.",train
12098,Believers make pilgrims an act of righteousness.,train
12099,The Uganda Martyrs are celebrated every year in June.,train
12100,The rehearsals shall begin tomorrow.,train
12101,He hired a lawyer to assist him throughout the court case.,train
12102,Maximize every opportunity at hand.,train
12103,The stakeholders shall be given accountability.,train
12104,She told me everything I needed to know.,train
12105,Does Uganda have a railway line?,train
12106,The government borrows money from other countries,train
12107,Education has caused a great impact on society.,train
12108,I passed all the questions in the examination paper.,dev
12109,The presidential advisors are appointed by the president himself.,train
12110,He is his father's successor.,dev
12111,She sold her piece of land to the investor.,train
12112,New domestic taxes have been introduced.,train
12113,The social media tax has been removed.,train
12114,The village was attacked by rebels yesterday.,train
12115,What causes tribal wars?,train
12116,All the casualties were rushed to the hospital.,train
12117,Uganda is a peaceful country.,train
12118,Most of the activities are carried out during the day.,train
12119,There is income inequality in Uganda.,train
12120,The security sector was given priority in the current budget.,train
12121,He covered the incident at the scene.,train
12122,I watched the reading of the budget live on the television.,train
12123,Uganda is a member of the East African Community.,train
12124,Most of the tax rates have been increased this financial year.,train
12125,Uganda received foreign aid to fight coronavirus.,train
12126,The secretary will share the highlights of the meeting.,train
12127,The president's national address was shown live on every television.,train
12128,How often does the president address the nation?,train
12129,His message was clearly understood by everyone.,train
12130,Parents shall pick their children's reports from school today.,train
12131,What is the role of presidential advisors?,train
12132,There is so much to learn about the law.,train
12133,A special committee was put in place to solve land disputes.,train
12134,What is the purpose of the supplementary budget?,train
12135,I doubt their level of integrity.,train
12136,Why do we need a budget?,train
12137,The agriculture sector contributes to the economic growth of the country.,train
12138,I employ over thirty workers on my farm.,train
12139,The industries in Namanve have provided jobs for the residents.,train
12140,Most of the manufacturing industries are privately owned.,test
12141,Some parts of Uganda have no electricity supply.,train
12142,Do not tell him everything.,train
12143,The suspects will be taken to court.,train
12144,What is your religious name?,train
12145,We are waiting for the police report on the murder.,train
12146,He was arrested for being idle and disorderly.,train
12147,There is no debate on the president's directive.,train
12148,We had a very long conversation yesterday.,train
12149,The court found her guilty of the crime.,train
12150,Under what conditions can the court cancel an election?,train
12151,We had two people in the classroom with the same name.,train
12152,She is a very friendly person.,train
12153,I will build a house in the future.,train
12154,"When he admitted to the crime, he was forgiven.",train
12155,Is police lawfully allowed to torture prisoners?,train
12156,He is being investigated for embezzling public funds.,train
12157,Banks loan money to people.,train
12158,I only managed to watch the news headlines.,train
12159,Many people have lost their jobs during the pandemic season.,train
12160,Kampala is the capital city of Uganda.,No match
12161,Many Ugandans prefer to live in the city.,train
12162,"When you work together, you achieve a lot.",train
12163,Do not sign an agreement without reading through.,train
12164,Jobs improve people's standards of living.,train
12165,Industrial pollution is a threat to the environment.,train
12166,What should be done to conserve the environment?,train
12167,Many industries have been constructed in wetlands.,train
12168,"Crops like rice, millet, and others grow in wetlands.",train
12169,I use a lot of water on my farm.,train
12170,"During the national address, he talked about the increasing number of corona patients.",train
12171,The rentals were built in a swampy place.,train
12172,Politicians are not trustworthy.,train
12173,He owns the biggest farm in the area.,train
12174,He feels hopeless after testing positive with the Human Immune Virus.,train
12175,How is the coronavirus disease spread?,train
12176,We have a cancer institute in Mulago hospital.,train
12177,Hospitals need to be well equipped with the necessary medical facilities.,train
12178,Youths have been encouraged to take hold of any opportunity available.,train
12179,I was asked to present my bank statement to the embassy.,train
12180,Can a court ruling be objected to?,train
12181,The teacher's comment on the academic report was so pleasing.,train
12182,The former members of parliament are now mere normal citizens.,train
12183,I was very disappointed by her behavior.,train
12184,Most of the government programs have not been successfully implemented.,train
12185,"Despite his wonderful business ideas, he has not started a single business.",train
12186,The report was written in English.,train
12187,Red is my favorite color.,train
12188,All her secrets were exposed.,train
12189,Some politicians are after their gains.,train
12190,Our company manager was fired.,train
12191,She is a qualified journalist.,train
12192,He has been in jail for ten years now.,train
12193,The program is broadcast live every weekend.,train
12194,She owns one of the most prominent radio stations.,train
12195,Every smartphone can have access to the internet.,dev
12196,I now prefer to purchase unlimited internet bundles.,train
12197,Boxers use a lot of energy.,train
12198,Our wedding date was postponed due to the sudden lockdown.,train
12199,Sewerage management assists in preventing diseases.,train
12200,Centenary park is located along Kampala-Jinja road.,train
12201,Part of our house is in the road reserve.,train
12202,He can hardly afford to pay for his monthly rent.,train
12203,Landlords have all the right to make decisions over their property.,train
12204,Who are some of the people that received heroes' medals?,train
12205,How do we benefit from this project?,train
12206,The Christmas season is a celebration time for most people.,train
12207,Most of the famous big people in the political party will not be contesting.,train
12208,The supporters said the Electoral Commission had made up the election results.,train
12209,Some family heads have failed to feed their families because of the lockdown.,train
12210,There are land disputes in the Northern part of Uganda.,train
12211,The leaders called for a public meeting over the ongoing land wrangles.,train
12212,There will be a land survey meeting tomorrow.,train
12213,Preparations to solve land disputes in Amuru are ongoing.,train
12214,Locals are not in support of individuals participating in the exercise.,train
12215,Party members are not satisfied with the laws governing the party.,train
12216,He made an in-depth study of the political party.,train
12217,The tribal wars in Northern Uganda still exist.,train
12218,Elections for district leaders are yet to start in Tororo District.,train
12219,Many of the vendors still fight the city council authorities.,train
12220,Street vendors always cause harm to themselves while escaping the police.,train
12221,Street vendors have continued to illegally operate in the city center.,train
12222,Laws regarding possession of weapons need to be strengthened in the country.,train
12223,The General didn't act according to the law.,train
12224,This is a biography about a man that moved from one job to another.,train
12225,He has embraced technology and merged it with business.,train
12226,He emerged among the best young entrepreneurs at the awards yesterday.,train
12227,It is evident that young people have also ventured into entrepreneurship.,train
12228,The minister will be in Northern Uganda to solve land disputes.,train
12229,Some people believe that the land is being sold to foreign investors.,train
12230,Some leaders in this country do not acceptably conduct themselves.,train
12231,Ugandan youth are not satisfied with the Ministers that were appointed.,train
12232,These events have always come up during this time.,train
12233,Some parts of this country still have people living miserably.,train
12234,The people in this area rely on the little money earned from stone quarrying.,train
12235,He made a physical visit to the village to gather more information.,train
12236,It is becoming expensive to live in Isingiro District.,dev
12237,Environmental conservation is key in a country's development.,train
12238,Cases of defilement are on the rise in Kasese District.,train
12239,The organization is seeking justice for all the girls who were defiled.,train
12240,The national football team acquired a new head coach ahead of the tournament.,train
12241,The violence in Amuru was caused by the Minister forcefully taking people's land.,train
12242,Women in Northern Uganda protested against land grabbing.,train
12243,The journalists made a report while they were in Gulu.,train
12244,The winner of the national election was announced hours after the election.,train
12245,All presidential candidates had arrived at Bombas ground by 3 pm.,train
12246,The deputy elect to the president physically attended the event.,train
12247,The president did not appear at the event.,test
12248,We are yet to establish why the country is living in fear.,train
12249,To reduce the voter's anxiety the electoral commission kept releasing partial results.,train
12250,The church came out to say that they don't support the land amendment bill.,train
12251,They have been called upon to fight the proposed law.,train
12252,Construction of the new big prison facility is underway.,train
12253,The prison facility will host a large number of inmates serving long sentences.,train
12254,They are trying to fight the production of fake products.,train
12255,There is still production of fake products on the market.,train
12256,Police arrested most of the opposition leaders.,train
12257,The party requested for permission to carry out their demonstration.,train
12258,The police arrested locals for failing to preserve natural resources.,train
12259,Government officials have spearheaded the fight against environmental degradation.,train
12260,Several deaths among pregnant mothers have been caused by abortions.,train
12261,The law on abortion in Uganda is not favorable for many women.,train
12262,He tasked the center to produce competent lawyers at the end of the program.,train
12263,Lawyers have continued to misuse their profession.,train
12264,He addressed the administration of the Law Development Center this morning.,train
12265,The lawmakers have been asked to prioritize matters of the youth.,train
12266,The youth have not been given all the support they need to become successful.,train
12267,The speaker represented the country at a conference held in Midrand.,train
12268,The conference focused on empowering the youth.,train
12269,How long does it take the court to solve election petitions?,train
12270,What are parliamentary election cases?,train
12271,Many people have doubts about the results of the parliamentary elections.,train
12272,There has been an effort to draft laws that govern land in this country.,train
12273,Cases regarding land are on the rise due to mismanagement.,train
12274,Tribalism is still being practiced in Kenya today.,train
12275,Kenya's elections resulted into violence.,train
12276,An in-depth study on recent violence in the country is being carried out.,train
12277,The public has failed to work with the city council authority.,train
12278,The city council authorities fear for their lives as their job has become dangerous.,train
12279,The fight against the age limit bill continues.,train
12280,Police continues to arrest top politicians in the country.,train
12281,Many new businesses have challenges with sustainability.,train
12282,Businesses need to adopt new forms of income generation.,dev
12283,All elections in Kenya are conducted by the Electoral Boundaries Commission.,train
12284,He decided to stay quiet during the announcement of the election results.,train
12285,He is being accused of defrauding Bank of Uganda.,train
12286,Another form of conflict resolution which is mediation is being explored.,train
12287,The accused person is not in support of mediation.,train
12288,Uganda has lost one of the soldiers that fought for her peace and stability.,train
12289,He was a member of the ruling party before his death.,train
12290,His life will be celebrated at the cathedral.,train
12291,She made a detailed report on the matter.,train
12292,The Ugandan Table Tennis player will move to Germany for a training camp.,train
12293,He can’t be compared to any other male player in the country.,train
12294,A joint verification committee will decide on which Ugandan traders shall be compensated.,train
12295,Thursday next week marks the beginning of the verification of Ugandan traders by committee members.,test
12296,The new Federation of Uganda Football Associations appointed a new president.,train
12297,Football is one of the most sought-after sports in this country.,train
12298,Cross-border movement between Uganda and Kenya is a result of the elections.,train
12299,Cargo Drivers fled to Uganda because of the political atmosphere in Kenya.,train
12300,He came second to his main challenger in the presidential race.,train
12301,The constitution doesn't permit him to stand for the presidency after this election.,dev
12302,She presented a report on the opposition leader's failed attempt at the presidency.,train
12303,The authority has lost so much money to tax debtors.,train
12304,Some traders are taking advantage of the corrupt system not to pay their taxes.,train
12305,They were caught with fake documents.,train
12306,There is a misunderstanding between the refugees and locals over the forest resources.,train
12307,Road construction works are very expensive.,train
12308,I love to visit beautiful places.,train
12309,Sometimes the police behave in a very brutal way.,train
12310,Leaders are accountable to the people they lead.,train
12311,The girls have been skilled with hairdressing and tailoring skills.,train
12312,I did not understand the explanation.,train
12313,What time does the news start?,train
12314,Uganda still has plenty of land for development.,train
12315,Some of the cars on the road are in a very poor state.,train
12316,We bought a brand new family car this year.,train
12317,The public has been sensitized on how to prevent coronavirus.,train
12318,I own a piggery farm.,train
12319,A good judgment should be fair and unbiased.,train
12320,A good employer is one that pays his or her workers on time.,train
12321,What makes him a very prominent businessman?,train
12322,Some of the youths have joined boxing.,train
12323,She is a talented musician.,train
12324,A lot has changed in your absentia.,train
12325,Her brother is now a kickboxer.,train
12326,His dream is to become a movie star in the future.,train
12327,Who won the boxing championship?,train
12328,How many players are on a football team?,train
12329,I want to learn how to play football.,train
12330,We shall play a friendly match with the other team.,train
12331,He works in the bank.,train
12332,Money laundering is an illegal activity.,train
12333,She is very fluent in Swahili.,train
12334,New leaders were sworn into new positions of power.,train
12335,Hospitals help in saving people's lives.,train
12336,What are some of the non-communicable diseases?,train
12337,"In some families, fathers are the sole providers.",train
12338,Some people have been assassinated in broad daylight.,train
12339,How many members are in the choir?,train
12340,The choir from Masaka Archdiocese sang during this year's scientific martyr's day celebrations.,train
12341,The rehearsals were very successful.,train
12342,Workers need to execute their duties with all due diligence.,train
12343,Land cases should be taken to court.,train
12344,Traffic officers provide traffic guidelines on the road.,train
12345,What is the route to Namugongo shrines?,train
12346,I visited the Namugongo shrines last martyr's day.,train
12347,Some people tend not to fulfill their pledges.,train
12348,What do we find in the Uganda martyrs museum?,train
12349,It is good to appreciate others.,train
12350,There is an increasing income inequality gap in Uganda.,train
12351,Different people earn differently depending on their roles and responsibilities.,train
12352,Please go and consult her.,train
12353,The electoral commission is in charge of nominating political candidates.,train
12354,How many presidential candidates were nominated?,train
12355,The supporters reacted violently towards the arrest of their favorite politician.,dev
12356,News keeps us informed about very many things.,train
12357,My uncle is a missionary preacher.,train
12358,You reap what you sow.,train
12359,Muslims pray from the mosque while Christians pray from the church.,train
12360,We celebrated our father on father's day.,train
12361,There is difficulty in delivering better services in the capital city.,train
12362,There is a need to develop other regions in the country.,train
12363,The heavy rains distorted the mass as pilgrims fled in search of shelter.,train
12364,Entrepreneurs seize available business opportunities.,train
12365,The Electoral Commission is to conduct a fresh election for that constituency.,train
12366,He stole the votes.,train
12367,The electoral commission has officially allowed politicians to campaign.,train
12368,He lost interest in the race.,train
12369,The court has confirmed their innocence.,train
12370,They were released on bail.,train
12371,The investigations were carried out last year.,train
12372,He reports about the history of the Ugandan Martyrs.,train
12373,"They said that he was innovative, creative, and kind.",train
12374,What happened during the funeral service?,train
12375,The orphans were to remain under their mother's care.,train
12376,She presented a report.,train
12377,The early missionaries spread Christianity in Uganda.,train
12378,The Uganda martyrs are part of Uganda's history.,train
12379,The catholic church has been in service for centuries.,train
12380,All security agencies provide security to the people.,train
12381,The police protects people and their property.,train
12382,How did the martyrs die?,train
12383,Most of the Uganda Martyrs were Anglicans.,train
12384,She found out why he cheated.,train
12385,Martyrs day is a public holiday in Uganda.,train
12386,Alcohol is not for those under the age of eighteen years.,train
12387,Tourists come from all over the world to visit the Namugongo shrines.,train
12388,He left prison with scars all over his body.,train
12389,Every area has a police station.,train
12390,How many people attended the meeting?,train
12391,Parliament approved all the ministers appointed by the president.,test
12392,How many members are part of the committee?,train
12393,All security officers are legally allowed to hold and use guns while on duty.,train
12394,The case has been adjourned until further notice.,train
12395,Internal conflicts hinder unity and growth.,train
12396,Everyone has a right to vote for the candidate of their choice.,train
12397,A bigger proportion of Uganda's population is youths.,train
12398,He is one of the suspected criminals.,train
12399,He campaigned in all parts of the country.,train
12400,I shall travel to the village next week.,train
12401,The village chairperson connived with land robbers to steal residents' land.,train
12402,What is the role of local councils?,train
12403,The national budget is passed every financial year.,train
12404,"Due to the prevalence of the pandemic, the country's economy has been greatly affected.",train
12405,It is the responsibility of the citizens to pay taxes set by the government.,train
12406,She does not know administration and law.,train
12407,Journalists play a very important role.,train
12408,The Kabaka of Buganda is a wealthy man.,train
12409,The fertile land in Uganda has facilitated crop husbandry.,train
12410,The teacher explained the topic very well.,train
12411,The ministry of lands is entrusted to assist in solving land issues.,train
12412,I explored through the town before settling there.,train
12413,Bloodshed is a threat to the security of this area.,train
12414,Very many people suffer as a result of their ignorance.,train
12415,Do not involve yourself in other people's battles.,train
12416,The constitution gives proper guidelines on how some things should be done.,train
12417,The landowners must have proof of ownership.,train
12418,My phone can only contain one sim card.,train
12419,Make sure your sim card is registered in your name.,train
12420,I deposit my monthly savings in the bank.,train
12421,What punishment is given to those that dishonor court orders?,train
12422,What is your response to this?,train
12423,Shall land wrangles ever end?,dev
12424,What is the root cause of their problems?,train
12425,What were the findings of your research?,train
12426,He had to give the police officer money to be released from prison.,train
12427,Most of the corrupt officials are investigated by the anti-corruption unit.,train
12428,People freely give bribes to traffic officers.,train
12429,The report did not provide the necessary details.,train
12430,He was the guild president of the university last academic year.,train
12431,Eat well to keep a healthy body.,train
12432,What are some of the good healthy habits?,train
12433,Most families do not have what to eat during this lockdown.,train
12434,Some diseases are a result of poor feeding.,train
12435,Technology has simplified and eased life.,train
12436,I drank tea with popcorns.,dev
12437,He has been poor his entire life.,train
12438,My mother started up her own business.,train
12439,The country had presidential elections in January this year.,train
12440,How does Uganda benefit from some of its partnerships?,train
12441,The public is encouraged to report all crimes to the police.,train
12442,He is now a major general in the army.,train
12443,She was promoted at her workplace.,test
12444,His brother serves in the army of Uganda.,train
12445,He was reported to the police.,test
12446,There are many kinds of coronavirus treatment options.,train
12447,A bigger percentage of the criminals are drug abusers.,train
12448,Most youths are introduced to drugs by their peers.,train
12449,She is a mother of three.,train
12450,Some people have continued to survive with the Human Immune Virus.,train
12451,The Human Immune Virus is a deadly disease.,dev
12452,How can we control the spread of the Human Immune Virus?,train
12453,The country holds presidential elections every after five years.,train
12454,Who heads the Uganda Electoral commission?,train
12455,Many people have lost their lives due to mob justice.,train
12456,The letter I received did not have any details of the sender.,train
12457,"Every after an investigation, the police give a report.",train
12458,What were the terms of the agreement?,train
12459,Some programs have facilitated the development of rural areas.,test
12460,Government organizations and projects are audited by the office of the Auditor-General.,train
12461,What is the importance of auditing an organization?,train
12462,The prison spokesperson reported on the sick prisoners.,train
12463,How does police identify suspects from the community?,train
12464,Investigations require adequate time.,train
12465,Some dams help in generating hydroelectric power.,train
12466,He was hired to do the job in two weeks.,train
12467,Everything should be included in the annual report.,train
12468,The court hearing starts today.,train
12469,The murderer was arrested and taken to Luzira prison.,train
12470,She described to me the whole scenario.,train
12471,Some of the corona patients are receiving treatment from Namboole stadium.,train
12472,He wants to join the soccer team.,train
12473,He is a lawyer by profession.,train
12474,"Government should prioritize the health sector, especially during this pandemic season.",train
12475,Uganda has very many debts from other countries.,train
12476,My wedding budget is in millions of money.,train
12477,Uganda has in many instances received donations from other countries.,train
12478,Food was distributed to several parts of the country in the first lockdown.,train
12479,How much money was allocated to the tourism sector in this current budget?,train
12480,Ministries are funded by the government.,train
12481,How do I write a report?,train
12482,His business is strategically located.,train
12483,The president has a wonderful vision for the country.,train
12484,The training will take two weeks.,train
12485,Hunger can lead to death.,train
12486,I live in the northern part of Rubaga division.,train
12487,The prime minister offered Ugandans a coronavirus relief fund.,train
12488,What is the role of the Inspector General of Police?,train
12489,I can’t trust him anymore.,train
12490,She falsely accused him of rape.,train
12491,Indiscipline security officials are punishable by law.,train
12492,Military soldiers hold guns.,dev
12493,He did not commit the offense even though there is no evidence.,train
12494,He is a prominent businessman.,train
12495,Journalists play a very important role in the country.,train
12496,It is good to forgive those that have offended you.,train
12497,The journalists were beaten by the police.,train
12498,Ugandans are fond of begging for food and money from the government during the lockdown.,train
12499,The president can’t solve everything.,train
12500,His wife is very calm.,dev
12501,The public has a right to participate in elections.,train
12502,What is the largest ethnic group in Uganda?,train
12503,"Due to the prevalence of coronavirus, funds have been invested in buying vaccines.",train
12504,Most of the public hospitals in Uganda lack adequate medical equipment.,train
12505,What should be done to improve the health sector in Uganda?,train
12506,There has been a drop in the number of coronavirus new cases.,train
12507,This cultural gathering is to show that these countries work together.,train
12508,The celebration gathers people from all three countries.,test
12509,The festival is usually held in one of the countries every year.,train
12510,The leaders should work together to fight corruption.,train
12511,The cooperation unites regional leaders.,train
12512,The chiefs always conduct meetings.,train
12513,Many people lost their property.,train
12514,The ministry did not have enough funds.,train
12515,Affected families were given food and clothes.,train
12516,Many people's houses were destroyed.,train
12517,Some believers were burned to death.,train
12518,Some pastors are not on good terms with one another.,train
12519,There are many health centers in the country.,train
12520,Most laboratories do not have enough testing kits.,train
12521,There are few laboratory technicians in this nation.,train
12522,He was suffering from ulcers.,train
12523,One of the best footballers died.,train
12524,Many girls are sexually harassed.,train
12525,Some defilement cases are not reported.,train
12526,There are many causes of early marriages.,train
12527,Many roads are in poor condition.,train
12528,Bad roads affect businesses.,train
12529,There is a high theft rate of cars.,train
12530,Congo was affected by the war.,train
12531,People should take good care of their cars.,train
12532,That pastor has many followers.,train
12533,It is not good to judge people.,train
12534,He has a big church.,train
12535,The water problem will be resolved.,train
12536,There are few water sources in that region.,train
12537,The project will be very expensive.,train
12538,Many students received terror threats.,train
12539,There is no evidence regarding these allegations.,train
12540,The university deployed more security personnel.,train
12541,The journalist met with the university leaders.,train
12542,The leader was given a big assignment.,train
12543,The lawyer said that they expect many theft cases during this season.,train
12544,The law society hired a very qualified and experienced lawyer.,train
12545,He has enough experience in journalism.,train
12546,Many people are tortured when in prison.,train
12547,The arrested mayor was later found innocent.,train
12548,The stadium was neglected.,train
12549,The drainage system of the stadium was not good.,train
12550,The stadium was renovated by a team of experienced engineers.,train
12551,The city leaders secretly sold the market land.,train
12552,The ministry is constructing roads in most parts of the country.,train
12553,The police officer called upon other institutions to intervene.,train
12554,More police officers were deployed to tighten the security.,train
12555,Some people did not like the president's statement.,train
12556,People no longer have time to listen to the radio.,train
12557,The president informed people about the bill.,train
12558,Two women were killed.,train
12559,The woman was murdered by a group of businessmen.,train
12560,She was murdered mysteriously.,train
12561,The criminals were not allowed out of prison.,train
12562,Two people died from poisoned food.,train
12563,The murdered boy was very young.,train
12564,Medical bills are very expensive.,test
12565,There is a doctors` conference every year.,train
12566,Many murder suspects were arrested.,train
12567,The case is still being investigated.,train
12568,Many people lost their land.,train
12569,Surveyors did not give the owners of the land their documents,train
12570,The residents were not informed about the survey.,train
12571,The high court did not have any proof.,train
12572,The judge said there was no evidence about the murder of the army man.,train
12573,Courts were temporarily closed.,train
12574,The prisons are very congested.,train
12575,The murdered women were very innocent.,train
12576,The leader of that political party retired from politics.,train
12577,The businessman was sacrificing people for wealth.,train
12578,The minister said that the murderers were mostly interested in women.,train
12579,The transport system was affected.,train
12580,Drivers have an association that unites them.,train
12581,Drivers are not happy with the current management.,train
12582,Many legislators do not attend parliamentary meetings.,train
12583,The weekly physical meetings have been put on hold because of the pandemic.,train
12584,Some members of parliament refuse to attend the meetings.,train
12585,People are encouraged to use bank agents.,train
12586,Most mobile agents also serve as bank agents.,train
12587,Nurses were on strike for two weeks.,train
12588,The minister requested nurses to resume their work.,train
12589,Farmers need to create associations.,train
12590,Working as a team will help them to easily access financial services.,train
12591,Farming groups will be supported.,train
12592,Some items from the supermarket were auctioned.,train
12593,Many businesses no longer have money to continue.,train
12594,Road construction requires a lot of money.,train
12595,African countries need to work together.,train
12596,The countries will benefit from each other if they unite.,train
12597,Ministers always attend annual foreign lectures.,train
12598,The sheikh was charged with terrorism.,train
12599,The terrorists were assisted.,train
12600,The mines in Kasese were mismanaged.,train
12601,The investors did not have enough skills.,train
12602,There was a foot and mouth disease outbreak in western Uganda.,train
12603,Beef and milk prices have been affected.,dev
12604,Many murder cases were reported in Entebbe and Wakiso.,train
12605,The murderers were working in groups.,train
12606,Parliamentary activities were halted.,train
12607,Security ministers did not attend the meeting.,train
12608,Some murder suspects were imprisoned.,train
12609,One suspect was found in a hut.,train
12610,Some families were sent away from their land.,train
12611,Police created different committees to investigate the murder cases.,train
12612,Police and the army are independent entities.,train
12613,People no longer trust the police.,train
12614,The security agencies are working hard to restore peace.,train
12615,The police is using different tactics to fight the murderers.,train
12616,There are many gaps in the security of this country.,train
12617,The police must protect people`s lives.,train
12618,Many youths joined the army.,train
12619,Some legislators presented their concerns to parliament regarding the increased murder cases.,train
12620,The President called upon all security organizations to work together.,train
12621,Some women were raped before being killed.,train
12622,Many people don't feel safe.,train
12623,Some police officers are corrupt.,train
12624,The police needs to apply other strategies.,train
12625,Many people enjoy watching football.,train
12626,He is one of the best footballers in the country.,train
12627,An international footballer gave charity to poor families.,train
12628,Many workers are exploited by their employers.,train
12629,Some exploited workers are not helped when they seek legal help.,train
12630,The national team is now participating in international football championships.,train
12631,Many schools are not given enough financial support.,dev
12632,The structures of various schools are not in good condition.,train
12633,Many schools in rural areas do not perform well.,train
12634,Many people quit their jobs because they are not paid well.,train
12635,People need to develop a habit of saving.,train
12636,Workers need to change their way of working.,train
12637,There is a high rate of deforestation.,train
12638,People are being advised to plant more trees.,train
12639,Prolonged droughts have affected farming.,train
12640,There is a food shortage in the northern region.,train
12641,Many youths are dealing in drugs.,train
12642,Some drug addicts have been imprisoned from other countries.,train
12643,Some countries sentence people that abuse drugs to death.,train
12644,Many Muslims go to Mecca every year.,train
12645,Mecca is considered a holy city.,train
12646,They surveyed the land illegally.,train
12647,The survey exercise should be stopped.,train
12648,Many people do not agree with the land bill.,train
12649,The marriage bill needs to be revised.,train
12650,The bill is not fair.,train
12651,The President encourages people to participate in co-curricular activities.,train
12652,Many children participate in the scout`s week.,train
12653,Affected people were advised to relocate to other areas.,train
12654,People in that area should be prepared for any disaster.,train
12655,The national team footballers should do enough practice.,train
12656,The team traveled to Egypt.,train
12657,Some people were chased away from their land.,train
12658,There were land wrangles in Hoima.,train
12659,He is supervising the project in Hoima.,train
12660,Many people are starving.,train
12661,The previous harvesting season was not good.,train
12662,There was a severe famine.,train
12663,The election results were canceled.,train
12664,The chairman said that the decision was not good.,train
12665,There were many demonstrations during the elections.,train
12666,He won the elections.,train
12667,The last elections were rigged.,train
12668,Only six suspects were detained.,train
12669,Solar lights were installed on the streets.,train
12670,Installing street lights in the whole city will be an expensive project.,train
12671,The believers accused their church leader.,train
12672,He is involved in politics.,train
12673,News reporters released wrong information.,train
12674,He blamed the article editors.,train
12675,Legislators collected different signatures.,train
12676,Many people died during the eviction.,train
12677,The minister was accused of inciting violence.,train
12678,The market vendors need new leaders.,train
12679,Many officials were interested in the oil and gas money.,train
12680,Most ministers possess big farms.,train
12681,The government is expecting to earn a lot of money from oil and gas.,train
12682,Over-staying in leadership is not good.,train
12683,He was a great leader.,train
12684,The journalist who was present has a report about the event.,train
12685,The national team qualified for the tournament.,train
12686,The national team lost the competition.,train
12687,Uganda Cranes is hoping for a transformation.,train
12688,The team is doing all the necessary training.,train
12689,There are national schools` football competitions every year.,train
12690,The authority is looking for the best ways to cut costs.,train
12691,A lot of money is spent on road construction.,train
12692,The authority is using domestic engineers.,train
12693,Civil servants may strike due to low salaries.,train
12694,Many people earn less compared to the work they do.,train
12695,Civil servants have a union that puts them together.,train
12696,The union`s request was not considered.,train
12697,The businessman lost the land case.,train
12698,The land belonged to a certain group of traders.,train
12699,The eviction was not successful.,train
12700,That football team was highly respected.,train
12701,Many scouts participated in the annual youth camp.,train
12702,Children from different parts of the country participated.,train
12703,Children are taught various skills.,train
12704,He returned to the national team.,train
12705,Football competitions encourage hard work.,train
12706,The national team played against one of the strong teams in Africa.,train
12707,People cut down trees to get timber for sale.,train
12708,Many people were killed during the rebel attacks.,train
12709,It is important to study about the environment.,train
12710,A report on the presidential elections was released.,train
12711,Free and fair elections promote the political stability of a country.,train
12712,She has more details on the story.,train
12713,We have witnessed a high level of vote-rigging in this presidential election.,train
12714,He is the founder of that political party.,train
12715,We have given the president a full report on the security adjustments.,train
12716,Many people lost their lives during the tribal war.,train
12717,Women have taken up high positions in government.,train
12718,Military police beat journalists during campaigns.,train
12719,Shops at the border points were closed on election day.,train
12720,Our office will be open after the presidential election.,train
12721,Police was deployed at all border points.,test
12722,The opposition leader claimed to have evidence of election malpractice.,train
12723,Someone has tampered with my computer.,train
12724,The results proved that she was raped.,train
12725,This evidence will push our investigations forward.,train
12726,He told the whole community the news.,train
12727,There was a massive turn-up at the election polls.,train
12728,Some people did not vote.,train
12729,The government has built a modern market in our town.,train
12730,Some street vendors can’t afford to pay for the market stalls.,train
12731,She updated us about the current situation.,train
12732,There is a measles outbreak in our village.,train
12733,Sick people should always be taken to health facilities.,train
12734,He told them the story.,train
12735,He has moved out of this year's parliamentary race in favor of his opponent.,train
12736,They were brought before a court of law.,train
12737,The internet was shut down during election time.,train
12738,We are not allowed to move at night.,train
12739,The people in the rural areas participated highly in this year's presidential election.,train
12740,The streets of Kampala were empty by midday.,train
12741,Uganda Airlines started operating last year.,train
12742,I will book my flight ticket to Nairobi tomorrow.,train
12743,Domestic flights will be available.,train
12744,The government has failed to recruit teachers.,train
12745,The government has promised to put in more funds in the education sector.,train
12746,Opposition leaders claim that some foreigners voted.,train
12747,He gave us all the details of what took place.,train
12748,The news will be shown on television later today.,train
12749,The ruling party won the elections for the third time.,train
12750,There were two more aspirants in the presidential race.,train
12751,How did he manage to win people's hearts?,train
